contractSymbol,strike,bid,ask,change,percentChange,impliedVolatility,inTheMoney,bsmValuation,diff,delta,gamma,vega,rho,theta
AAPL240719C00155000,155.0,38.55,39.55,0.0,0.0,0.35645174804687496,True,40.04007693878373,0.49007693878373004,0.9999499159579146,1.776857316148183e-05,0.008467303541962835,1343.2526184299663,-19.017438653457912
AAPL240719C00160000,160.0,34.3,34.9,0.0,0.0,0.36377589355468753,True,35.06855358135144,0.16855358135143916,0.9996094708076514,0.00012167361735233757,0.05798143957919014,1386.0007655539573,-19.7788683024749
AAPL240719C00165000,165.0,29.45,30.05,0.0,0.0,0.33301448242187504,True,30.102497394522686,0.052497394522685425,0.9977793758754789,0.0006001668562326251,0.285999044569508,1426.1803853206331,-21.070226206222955
AAPL240719C00170000,170.0,24.5,25.1,0.0,0.0,0.28992409301757804,True,25.160042833248497,0.06004283324849524,0.9905099532116716,0.0021919004884382327,1.0445119369300737,1456.9495393114826,-23.91135688396278
AAPL240719C00175000,175.0,19.35,19.85,1.0300007,5.4011574,0.2210771252441406,True,20.2945549629234,0.444554962923398,0.9686504220867922,0.006075044363588362,2.8949564036408675,1462.3576227077817,-29.85771999864936
AAPL240719C00180000,180.0,15.3,15.45,0.8100004,5.510207,0.21558401611328126,True,15.622779037220312,0.1727790372203124,0.9177915269558085,0.013064266477043965,6.225548264844213,1417.00296643807,-39.781675419125236
AAPL240719C00185000,185.0,11.05,11.25,0.32999992,2.9864247,0.20117986328124998,True,11.334650302352344,0.08465030235234394,0.8244151572973328,0.02223861817504086,10.597425506853636,1296.3541427455366,-51.94426348810453
AAPL240719C00190000,190.0,7.6,7.75,0.6499996,8.666661,0.19605296142578127,True,7.655060386848092,-0.09493961315190802,0.686691197802486,0.03051155765254847,14.53975048161275,1095.3542946395442,-61.60826001063705
AAPL240719C00195000,195.0,4.8,4.95,0.0,0.0,0.19171950866699222,False,4.761077594760238,-0.18892240523976245,0.5208331055853654,0.03429770918442887,16.34397493930834,839.8978461348657,-63.71996654189997
AAPL240719C00200000,200.0,2.81,2.89,0.03999996,1.4234862,0.18756915954589842,False,2.7047448917550696,-0.18525510824493052,0.3553153959228532,0.03206033052386246,15.27779117288226,577.7177254684075,-56.63122278809253
AAPL240719C00205000,205.0,1.62,1.65,0.00999999,0.6097555,0.18982743774414065,False,1.3960714229132023,-0.2539285770867976,0.2165755316068395,0.025261046163912095,12.037710834376398,354.3373778298637,-43.19507418773717
AAPL240719C00210000,210.0,0.89,0.92,0.01999998,2.1978,0.1939777868652344,False,0.652976237236583,-0.267023762763417,0.11767993424232837,0.01698544246094576,8.094116269456148,193.45540700467393,-28.410853128945416
AAPL240719C00215000,215.0,0.5,0.52,0.00999999,1.8181801,0.20020331054687499,False,0.2766245318469256,-0.24337546815307443,0.0570489839932224,0.009857000546547865,4.697181641002056,94.13141906188648,-16.231016365819777
AAPL240719C00220000,220.0,0.0,0.0,0.030000001,11.538462,0.062509375,False,0.10626745128228521,0.10626745128228521,0.024743655447831647,0.004988176727288738,2.3770285935207953,40.946782230094406,-8.119209427155756
AAPL240719C00225000,225.0,0.18,0.19,0.019999996,9.999997,0.21826953613281247,False,0.03710641493204281,-0.1528935850679572,0.009640273376319694,0.0022222019848837276,1.058951586408283,15.990544161976006,-3.5852337338772844
AAPL240719C00230000,230.0,0.12,0.13,0.0,0.0,0.2299881689453125,False,0.011814135042101714,-0.11818586495789829,0.003389634167030348,0.0008791263132914448,0.41893230698466455,5.63320876042892,-1.408561022758039
AAPL240719C00235000,235.0,0.08,0.12,0.0,0.0,0.2514723291015625,False,0.003442217352376986,-0.11655778264762301,0.0010809868483131293,0.0003113329695081046,0.14836029497069284,1.7993202055893738,-0.4960608669627584
AAPL240719C00240000,240.0,0.04,0.11,0.0,0.0,0.27149166015625,False,0.000921420515446747,-0.10907857948455325,0.0003142670187696905,9.942891031801602e-05,0.04738111253267514,0.5237937051513593,-0.15770571309408574
AAPL240719C00245000,245.0,0.05,0.06,0.0,0.0,0.27149166015625,False,0.000227517341804373,-0.059772482658195625,8.37094326318952e-05,2.883200972134118e-05,0.013739391217108822,0.13967593550630267,-0.04555824444149203
AAPL240719C00250000,250.0,0.03,0.04,0.0,0.0,0.27735097656249996,False,5.203190005429771e-05,-0.039947968099945705,2.0529384714949035e-05,7.6392177795079e-06,0.0036403359557576503,0.03428774983210416,-0.012032478063396858
AAPL240719C00255000,255.0,0.01,0.05,0.0,0.0,0.304694453125,False,1.106524757312139e-05,-0.04998893475242688,4.657496691622594e-06,1.8602364628087156e-06,0.0008864632318690389,0.007785295655916302,-0.002922069356935637
AAPL240719C00260000,260.0,0.0,0.0,0.01,50.0,0.12500875,False,2.1967564169001353e-06,2.1967564169001353e-06,9.818876400940424e-07,4.18582334026183e-07,0.00019946810851341262,0.0016424715303522029,-0.0006559655134417031
AAPL240719C00265000,265.0,0.0,0.06,0.0,0.0,0.348639326171875,False,4.0866462996788964e-07,-0.05999959133537003,1.9318080884665798e-07,8.747142909059791e-08,4.1682983469090404e-05,0.0003233520251061847,-0.00013679654324970134
AAPL240719C00270000,270.0,0.01,0.03,0.0,0.0,0.3398503515625,False,7.149665114882358e-08,-0.02999992850334885,3.561400389627882e-08,1.7054882361714156e-08,8.127206642689063e-06,5.964531374716187e-05,-2.6624046496503297e-05
AAPL240719C00275000,275.0,0.0,0.05,0.0,0.0,0.37695935546875,False,1.1804193009279567e-08,-0.04999998819580699,6.175846240432651e-09,3.116101565984089e-09,1.4849238364265262e-06,1.0348307487355461e-05,-4.856717071776015e-06
AAPL240719C00280000,280.0,0.02,0.03,0.0,0.0,0.37305314453125,False,1.8452180778179204e-09,-0.02999999815478192,1.0110218799204054e-09,5.356837040215329e-10,2.5527072338401696e-07,1.6948379330284524e-06,-8.337206503492351e-07
AAPL240719C00285000,285.0,0.0,0.06,0.0,0.0,0.418951123046875,False,2.7394517931893826e-10,-0.05999999972605482,1.5678038192384665e-10,8.697087430517687e-11,4.144445281899128e-08,2.6292678922121757e-07,-1.3518560869071192e-07
AAPL240719C00290000,290.0,0.01,0.03,0.0,0.0,0.4062559375,False,3.87406377143649e-11,-0.02999999996125936,2.310372933156155e-11,1.3382371186877274e-11,6.377135514524199e-09,3.876003140348488e-08,-2.0777270741930146e-08
AAPL240719C00295000,295.0,0.01,0.03,0.0,0.0,0.41992767578125,False,5.2231703988150675e-12,-0.02999999999477683,3.2452025250487885e-12,1.957991287339611e-12,9.330465880266797e-10,5.446134734817308e-09,-3.0367687029762786e-09
AAPL240719C00300000,300.0,0.01,0.02,0.0,0.0,0.41797457031249996,False,6.73594645260554e-13,-0.019999999999326407,4.3571615859926235e-13,2.732365139506216e-13,1.3020609372186258e-10,7.314459904291426e-10,-4.2337549939174913e-10
AAPL240816C00005000,5.0,186.95,189.4,0.0,0.0,3.691407021484375,True,189.2344035757727,-0.16559642422731713,1.0,0.0,0.0,43.33350193382648,-0.9904413886139617
AAPL240816C00050000,50.0,140.9,143.7,0.0,0.0,1.0000000000000003e-05,True,144.6340137850707,0.9340137850707038,1.0,1.101225413123607e-115,5.247697581736148e-113,433.33501933826483,-9.904413886139617
AAPL240816C00080000,80.0,111.25,114.9,0.0,0.0,1.0483446020507814,True,114.90042059126938,0.00042059126937488145,1.0,4.457612262212949e-51,2.1241973541439366e-48,693.3360309412237,-15.847062217823387
AAPL240816C00085000,85.0,98.25,99.65,0.0,0.0,1.0000000000000003e-05,True,109.94482172563582,10.294821725635813,1.0,1.0723756639357936e-44,5.110219135232489e-42,736.6695328750501,-16.83750360643735
AAPL240816C00090000,90.0,102.85,105.1,0.0,0.0,0.9645999633789062,True,104.98922286000226,-0.11077713999773664,1.0,4.346848053271413e-39,2.0714146028126996e-36,780.0030348088767,-17.827944995051308
AAPL240816C00095000,95.0,96.45,100.1,0.0,0.0,0.90429783203125,True,100.03362399436871,-0.06637600563128387,1.0,3.7823921673096468e-34,1.8024329980968798e-31,823.3365367427032,-18.81838638366527
AAPL240816C00100000,100.0,93.1,94.6,0.0,0.0,0.7348659326171875,True,95.07802512873515,0.4780251287351547,1.0,8.628914462497002e-30,4.111958643363683e-27,866.6700386765297,-19.808827772279233
AAPL240816C00105000,105.0,86.55,90.2,0.0,0.0,0.8085956640624999,True,90.1224262631016,-0.07757373689840108,1.0,6.097043218994159e-26,2.9054395743830426e-23,910.0035406103561,-20.799269160893193
AAPL240816C00110000,110.0,83.25,85.3,0.0,0.0,0.507817421875,True,85.16682739746804,-0.13317260253195684,1.0,1.5349866219032483e-22,7.314710946336347e-20,953.3370425441826,-21.789710549507156
AAPL240816C00115000,115.0,78.3,80.35,0.0,0.0,0.5019581054687501,True,80.2112285318345,-0.13877146816550123,1.0,1.550494155748056e-19,7.388609393362974e-17,996.6705444780091,-22.78015193812112
AAPL240816C00120000,120.0,73.35,74.85,0.0,0.0,0.6022988989257814,True,75.25562966620093,0.4056296662009373,0.9999999999999999,6.953644391892643e-17,3.313637918696693e-14,1040.0040464118354,-23.77059332673518
AAPL240816C00125000,125.0,68.4,69.9,0.0,0.0,0.5661664477539063,True,70.30003080056744,0.40003080056743556,0.9999999999999771,1.5104952313529212e-14,7.198001497541706e-12,1083.337548345623,-24.761034715370982
AAPL240816C00130000,130.0,63.45,64.95,0.0,0.0,0.5302781347656251,True,65.34443193493846,0.39443193493845286,0.999999999997168,1.7133210554275232e-12,8.164532576306831e-10,1126.6710502746391,-25.751476106442084
AAPL240816C00135000,135.0,58.55,60.15,0.0,0.0,0.5129443237304687,True,60.38883306965127,0.23883306965127105,0.999999999803681,1.0832584488914189e-10,5.1620791482812247e-08,1170.0045518768832,-26.741917648636782
AAPL240816C00140000,140.0,53.95,56.05,0.0,0.0,0.55273884765625,True,55.43323421951254,-0.6167657804874551,0.9999999919282692,4.041673364106489e-09,1.925988928899552e-06,1213.3380403022502,-27.732364674292647
AAPL240816C00145000,145.0,49.25,49.9,2.0699997,4.3187976,0.401373173828125,True,50.47763578667485,0.577635786674854,0.9999997928882974,9.355049225189962e-08,4.4579854960667896e-05,1256.6712004685928,-28.722933556248513
AAPL240816C00150000,150.0,44.5,45.35,0.0,0.0,0.4066221447753906,True,45.522044812197834,0.1720448121978322,0.9999965304641675,1.4038504064224671e-06,0.0006689804190048765,1299.9990935885965,-29.715227446571802
AAPL240816C00155000,155.0,39.65,40.5,0.0,0.0,0.37744763183593744,True,40.56654365917663,0.06654365917663085,0.9999604945935742,1.4200692804409513e-05,0.006767092404569591,1343.270549810267,-30.723594886535583
AAPL240816C00160000,160.0,34.85,35.25,0.0,0.0,0.31763377685546873,True,35.61179618608131,0.3617961860813068,0.9996829790842477,0.00010023920420717926,0.047767243948821474,1386.1253672784385,-31.833154362100437
AAPL240816C00165000,165.0,30.35,30.95,0.0,0.0,0.3228827478027343,True,30.66158786259831,-0.28841213740168925,0.9981471748416562,0.0005092038491610113,0.2426522105291301,1426.8038357860407,-33.38111783389519
AAPL240816C00170000,170.0,25.65,25.9,2.4500008,10.4034,0.27735097656249996,True,25.73152950238645,-0.16847049761354782,0.9918720339159286,0.0019135397042416564,0.9118639616227161,1459.2584004825994,-36.24575390081952
AAPL240816C00175000,175.0,21.25,21.45,0.0,0.0,0.2600171655273438,True,20.86899167532499,-0.5810083246750075,0.9724771533375507,0.005452600627748009,2.5983417007462846,1468.8443609266892,-41.814629354803124
AAPL240816C00180000,180.0,17.0,17.2,0.32999992,1.9332157,0.243171630859375,True,16.180951653866913,-1.0190483461330864,0.9261306530831283,0.012045857582388957,5.7402432736943405,1431.1388280468557,-50.91943507939812
AAPL240816C00185000,185.0,13.3,13.6,0.0,0.0,0.2389602471923828,True,11.847547668293714,-1.7524523317062854,0.8387954506779405,0.021049336179889615,10.030693920787614,1320.730720327473,-62.00591334592125
AAPL240816C00190000,190.0,10.05,10.2,0.3000002,3.0303051,0.22815713256835937,True,8.091026909396703,-2.108973090603296,0.7066724457836355,0.029625756578043325,14.117637433622441,1129.2255077786115,-70.5932587606492
AAPL240816C00195000,195.0,7.45,7.6,0.12000036,1.608584,0.22718057983398435,False,5.097811540895236,-2.5021884591047634,0.5435736793277818,0.03413948517316087,16.268576047182474,878.4468033714775,-71.68451809624017
AAPL240816C00200000,200.0,5.0,5.1,0.19999981,3.9999962,0.21479056701660154,False,2.9382868467280048,-2.161713153271995,0.37683170072841454,0.032694411176076334,15.579951245252015,614.1916002016621,-63.46020720564907
AAPL240816C00205000,205.0,3.35,3.45,0.07000017,2.0114994,0.2125933233642578,False,1.5405989452476874,-1.9094010547523128,0.2337310903901299,0.026376119667362388,12.569079658395477,383.4192261877262,-48.63465111628224
AAPL240816C00210000,210.0,2.17,2.25,0.109999895,5.022826,0.21106745971679686,False,0.732627159395669,-1.517372840604331,0.12935016625702667,0.018148610247614876,8.648403585069683,213.23874085402542,-32.307953510325795
AAPL240816C00215000,215.0,1.38,1.45,0.00999999,0.69444376,0.21149470153808592,False,0.31575698043624634,-1.1342430195637536,0.06389907307172442,0.010771662768058689,5.133047965073984,105.74373901661451,-18.699752153250696
AAPL240816C00220000,220.0,0.88,0.94,0.01999998,2.1739109,0.21399711791992188,False,0.12345750971638303,-0.8165424902836169,0.0282491233286086,0.005572198852077702,2.6553341479887296,46.88931365150608,-9.49485728721017
AAPL240816C00225000,225.0,0.57,0.62,0.0,0.0,0.2180253979492187,False,0.04388597650197701,-0.576114023498023,0.01121915018392317,0.0025362996368902247,1.2086293425897492,18.667100556594185,-4.260624951827746
AAPL240816C00230000,230.0,0.38,0.4,0.0,0.0,0.2211991943359375,False,0.014226123128455281,-0.38577387687154474,0.004021010152617184,0.0010246969418097605,0.4883014503175047,6.70354150432582,-1.7021878977158627
AAPL240816C00235000,235.0,0.27,0.31,0.0,0.0,0.23194127441406248,False,0.004220238479180571,-0.3057797615208194,0.0013069558832249646,0.00037042484655975275,0.17651949803744746,2.1823938077695066,-0.6098293382767503
AAPL240816C00240000,240.0,0.19,0.22,0.0,0.0,0.23828886718749998,False,0.0011501265071740818,-0.21884987349282592,0.0003871861955948882,0.0001207064503480034,0.0575205530168847,0.6474105174213557,-0.19726174436389415
AAPL240816C00245000,245.0,0.13,0.17,0.0,0.0,0.247077841796875,False,0.00028909678566535826,-0.16971090321433466,0.00010507087350157527,3.56989334213788e-05,0.017011703903068356,0.1758892905041722,-0.057984007443120884
AAPL240816C00250000,250.0,0.1,0.13,0.0,0.0,0.25489026367187506,False,6.729374916327954e-05,-0.12993270625083672,2.6246214342249345e-05,9.643146181405304e-06,0.004595273074288261,0.04397935814833851,-0.015582142258408939
AAPL240816C00260000,260.0,0.04,0.14,0.0,0.0,0.2910227148437499,False,2.941715067621446e-06,-0.1399970582849324,1.301314940339151e-06,5.485773273202141e-07,0.00026141495461932637,0.002183994974757906,-0.0008791678618458479
AAPL240816C00270000,270.0,0.03,0.07,0.0,0.0,0.295905478515625,False,9.90501526361201e-08,-0.06999990094984737,4.88773241958937e-08,2.3172774240635442e-08,1.1042581282225721e-05,8.213078216908269e-05,-3.690603058806733e-05
AAPL240816C00280000,280.0,0.01,0.04,0.0,0.0,0.304694453125,False,2.6422770247033226e-09,-0.03999999735772298,1.435318952860512e-09,7.535985417441674e-10,3.5911423746510146e-07,2.414161021053587e-06,-1.194346300408754e-06
AAPL240816C00290000,290.0,0.0,0.09,0.0,0.0,0.36035795898437495,False,5.729340112863435e-11,-0.08999999994270659,3.389356170267596e-11,1.946870129257559e-11,9.277469941671672e-09,5.705251984909304e-08,-3.073362087305425e-08
AAPL240816C00300000,300.0,0.01,0.03,0.0,0.0,0.3437565625,False,1.0298732514766254e-12,-0.029999999998970125,6.59854969365823e-13,4.1060181908461266e-13,1.9566513334949067e-10,1.1114420890019638e-09,-6.460844056293463e-10
AAPL240816C00310000,310.0,0.0,0.06,0.0,0.0,0.393560751953125,False,2.1255256245190135e-14,-0.059999999999978744,1.0827832756790384e-14,7.240193930352549e-15,3.450188101983725e-12,1.8248013240000673e-11,-1.1361628042123489e-11
AAPL240816C00320000,320.0,0.0,0.06,0.0,0.0,0.41699801757812494,False,-2.8725159737994613e-15,-0.06000000000000287,1.527220384752442e-16,1.0899594682892814e-16,5.19401168713318e-14,2.57499513890008e-13,-1.7064780728604756e-13
AAPL240816C00330000,330.0,0.0,0.07,0.0,0.0,0.446294599609375,False,0.0,-0.07,1.883961179896281e-18,1.4269093060926894e-18,6.799687353472764e-16,3.177748459010822e-15,-2.2296006816338982e-15
AAPL240816C00340000,340.0,0.0,0.07,0.0,0.0,0.4687553125,False,0.0,-0.07,2.064195394069528e-20,1.6510697611873472e-20,7.867884894232817e-18,3.482962923861042e-17,-2.5754260348942924e-17
AAPL240816C00350000,350.0,0.0,0.14,0.0,0.0,0.5283250292968751,False,0.0,-0.14,2.0365568698816819e-22,1.7130283953169965e-22,8.163137955608853e-20,3.437373925822751e-19,-2.6680430209078407e-19
AAPL240816C00360000,360.0,0.0,0.04,0.0,0.0,0.48242705078125003,False,0.0,-0.04,1.83154710037755e-24,1.614129617790713e-24,7.691853085611865e-22,3.092184415228272e-21,-2.51065420634634e-21
AAPL240816C00370000,370.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0,0.0,1.5179383892899288e-26,1.3970768331024978e-26,6.657525908139079e-24,2.563337811693041e-23,-2.170461680214215e-23
AAPL240920C00005000,5.0,186.55,189.6,0.0,0.0,3.3984390039062498,True,189.25555173377361,-0.3444482662263795,1.0,0.0,0.0,43.33350193382648,-1.4590572934273052
AAPL240920C00010000,10.0,180.5,184.15,0.0,0.0,1.0000000000000003e-05,True,184.321101026141,0.17110102614100242,1.0,0.0,0.0,86.66700386765297,-2.9181145868546103
AAPL240920C00015000,15.0,157.55,158.95,0.0,0.0,1.0000000000000003e-05,True,179.38665031850837,20.436650318508384,1.0,0.0,0.0,130.00050580147945,-4.3771718802819155
AAPL240920C00020000,20.0,144.0,146.25,0.0,0.0,1.0000000000000003e-05,True,174.45219961087577,28.202199610875766,1.0,6.4856e-320,3.0905446e-317,173.33400773530593,-5.836229173709221
AAPL240920C00025000,25.0,145.05,147.25,0.0,0.0,1.0000000000000003e-05,True,169.51774890324313,22.26774890324313,1.0,5.7737932743198515e-261,2.7514004528055507e-258,216.66750966913241,-7.295286467136527
AAPL240920C00030000,30.0,160.7,164.35,0.0,0.0,1.40234673828125,True,164.58329819561052,0.23329819561053,1.0,2.7564911067509828e-217,1.3135577459971566e-214,260.0010116029589,-8.754343760563831
AAPL240920C00035000,35.0,156.9,160.3,0.0,0.0,1.7529309228515624,True,159.6488474879779,-0.6511525120221222,1.0,1.6695557623764224e-183,7.955976707752373e-181,303.3345135367854,-10.213401053991136
AAPL240920C00040000,40.0,152.0,155.0,0.0,0.0,1.5253929980468748,True,154.71439678034528,-0.2856032196547176,1.0,1.428248038792312e-156,6.806066850591772e-154,346.66801547061186,-11.672458347418441
AAPL240920C00045000,45.0,146.0,149.6,0.0,0.0,1.2626989990234374,True,149.77994607271265,0.17994607271265295,1.0,1.3010297928837663e-134,6.199830494754918e-132,390.00151740443835,-13.131515640845747
AAPL240920C00050000,50.0,142.4,144.5,0.0,0.0,1.125004375,True,144.84549536508,0.3454953650800121,1.0,2.142426311591519e-116,1.0209358811014615e-113,433.33501933826483,-14.590572934273053
AAPL240920C00055000,55.0,137.05,140.75,0.0,0.0,1.3916046044921875,True,139.9110446574474,-0.8389553425525946,1.0,4.457832345981918e-101,2.124302231224363e-98,476.6685212720913,-16.04963022770036
AAPL240920C00060000,60.0,132.15,135.85,0.0,0.0,1.3183627832031248,True,134.97659394981477,-0.8734060501852241,1.0,4.6859958967678643e-88,2.2330295907123289e-85,520.0020232059178,-17.508687521127662
AAPL240920C00065000,65.0,127.4,0.0,0.0,0.0,1.0000000000000003e-05,True,130.04214324218214,130.04214324218214,1.0,6.88804583436434e-77,3.282378070567124e-74,563.3355251397443,-18.96774481455497
AAPL240920C00070000,70.0,121.4,125.05,0.0,0.0,1.0163623400878907,True,125.10769253454953,0.05769253454953116,1.0,3.0486465236165234e-67,1.4527793128358368e-64,606.6690270735708,-20.426802107982272
AAPL240920C00075000,75.0,117.6,120.6,0.0,0.0,1.0498094384765626,True,120.17324182691691,-0.42675817308308694,1.0,7.3309227204371935e-59,3.493423324005212e-56,650.0025290073972,-21.88585940140958
AAPL240920C00080000,80.0,112.65,115.7,0.0,0.0,0.9995117236328125,True,115.23879111928429,-0.4612088807157164,1.0,1.520910581387076e-51,7.247634031022873e-49,693.3360309412237,-23.344916694836883
AAPL240920C00085000,85.0,86.55,90.3,0.0,0.0,1.0000000000000003e-05,True,110.30434041165167,20.00434041165167,1.0,3.933848761885049e-45,1.8746069958651386e-42,736.6695328750501,-24.80397398826419
AAPL240920C00090000,90.0,101.75,105.4,0.0,0.0,0.840821904296875,True,105.36988970401904,-0.030110295980961155,1.0,1.707321191452792e-39,8.13594127129723e-37,780.0030348088767,-26.263031281691493
AAPL240920C00095000,95.0,98.05,100.6,0.0,0.0,0.5449264257812501,True,100.43543899638642,-0.16456100361357073,1.0,1.5847939253310345e-34,7.55205896122588e-32,823.3365367427032,-27.7220885751188
AAPL240920C00100000,100.0,93.6,95.2,2.790001,3.0260315,0.5429733203125001,True,95.5009882887538,0.3009882887537998,1.0,3.8440406704761555e-30,1.8318105167346765e-27,866.6700386765297,-29.181145868546107
AAPL240920C00105000,105.0,88.0,91.7,0.0,0.0,0.6137733935546876,True,90.56653758112117,-1.1334624188788354,1.0,2.879236336051656e-26,1.372049843554525e-23,910.0035406103561,-30.64020316197341
AAPL240920C00110000,110.0,83.4,85.9,0.0,0.0,0.5366257275390626,True,85.63208687348855,-0.26791312651145915,1.0,7.663205414824772e-23,3.651766844869341e-20,953.3370425441826,-32.09926045540072
AAPL240920C00115000,115.0,78.45,81.0,0.0,0.0,0.5131884619140624,True,80.69763616585593,-0.3023638341440744,1.0,8.163008311953915e-20,3.889939195720722e-17,996.6705444780091,-33.558317748828024
AAPL240920C00120000,120.0,73.75,75.65,1.8399963,2.5033963,0.585941640625,True,75.76318545822332,0.11318545822331316,1.0,3.851985376952883e-17,1.8355964279994072e-14,1040.0040464118354,-35.017375042255374
AAPL240920C00125000,125.0,68.45,72.2,0.0,0.0,0.5141650146484374,True,70.8287347505907,-1.371265249409305,0.9999999999999868,8.785805539689609e-15,4.186722349010859e-12,1083.3375483456396,-36.47643233569515
AAPL240920C00130000,130.0,63.95,65.85,0.62000275,0.9545847,0.5205126074218749,True,65.8942840429608,0.04428404296081112,0.9999999999982908,1.044383146360679e-12,4.976825676422847e-10,1126.6710502765495,-37.9354896305897
AAPL240920C00135000,135.0,58.75,62.35,0.0,0.0,0.575077491455078,True,60.959833335544545,-1.3901666644554567,0.9999999998761597,6.907861428709236e-11,3.291820846340835e-08,1170.0045520002006,-39.3945470197834
AAPL240920C00140000,140.0,54.65,56.05,0.0,0.0,0.4558159887695313,True,56.02538263800324,-0.02461736199676068,0.9999999946876209,2.691848627859815e-09,1.2827535004619573e-06,1213.3380449971662,-40.85360797697969
AAPL240920C00145000,145.0,50.2,51.6,0.0,0.0,0.44946839599609373,True,51.09093222379545,-0.509067776204553,0.9999998580235416,6.497568529463281e-08,3.096302923350908e-05,1256.6713112950038,-42.31275148701168
AAPL240920C00150000,150.0,45.35,46.05,0.0,0.0,0.3797669445800781,True,46.15648707675149,0.10648707675149183,0.9999975267546215,1.015367837487606e-06,0.00048385582841233357,1300.0007887826725,-43.773109923822474
AAPL240920C00155000,155.0,40.55,41.75,0.0,0.0,0.37842418457031246,True,41.222107824980725,-0.5278921750192751,0.9999707618413065,1.0681513674348408e-05,0.005090088987246068,1343.2880198356172,-45.245220963322026
AAPL240920C00160000,160.0,36.1,36.9,0.0,0.0,0.3464420825195312,True,36.28830229518243,-0.6116977048175656,0.999756779312176,7.831431325417863e-05,0.03731931967621156,1386.2509422386718,-46.794036947062324
AAPL240920C00165000,165.0,31.35,31.8,0.0,0.0,0.30359583129882806,True,31.358078285216862,-0.44192171478313824,0.9985287627148132,0.0004127321605239929,0.19668031039557768,1427.453136062308,-48.68685067367054
AAPL240920C00170000,170.0,26.9,27.2,0.0,0.0,0.2802806347656249,True,26.444317563292316,-0.7556824367076835,0.9933309840912925,0.0016073495361614886,0.765954378948989,1461.7409447169139,-51.647163787676284
AAPL240920C00175000,175.0,22.8,23.0,0.0,0.0,0.26697510375976563,True,21.58762939864576,-1.4123706013542403,0.9767051375878159,0.00474158488019813,2.2595195509367962,1476.0387720364818,-56.86640457642107
AAPL240920C00180000,180.0,18.9,19.3,0.0,0.0,0.26215337463378907,True,16.883400879139288,-2.416599120860713,0.9356264025743696,0.010833795597159098,5.162656280785823,1447.2971533019916,-65.10787482881354
AAPL240920C00185000,185.0,15.1,15.35,0.3199997,2.1333313,0.24292749267578123,True,12.499184807288742,-2.8508151927112575,0.8556584519459329,0.019561569979359237,9.321724894131515,1349.4257736119241,-75.00573308545114
AAPL240920C00190000,190.0,11.75,11.95,0.15000057,1.2875586,0.2306595489501953,True,8.652192433492786,-3.2978075665072133,0.7307837830939555,0.02842351828306829,13.54473174891655,1170.2552126902092,-82.36903590651767
AAPL240920C00195000,195.0,9.0,9.1,0.1800003,2.04082,0.22272505798339842,False,5.538242863701839,-3.5617571362981604,0.5717913691454893,0.03378693769806674,16.100575698620684,926.4647245440359,-82.2680519093957
AAPL240920C00200000,200.0,6.65,6.8,0.17999983,2.773495,0.2181474670410156,False,3.2493708528120067,-3.550629147187993,0.4042672875080178,0.03335089337709698,15.892786384878615,660.8791234184218,-72.66653182316777
AAPL240920C00205000,205.0,4.75,4.85,0.6500001,14.942531,0.21198297790527343,False,1.7369583239694961,-3.1130416760305035,0.256195624012854,0.027711651921636687,13.205504253901902,421.64784045392645,-56.087026117987136
AAPL240920C00210000,210.0,3.25,3.4,0.12999988,4.062496,0.2085650433349609,False,0.8431132209816035,-2.5568867790183964,0.14503394458729535,0.019624723960832487,9.35181982219117,239.9286011544317,-37.743961079791326
AAPL240920C00215000,215.0,2.25,2.35,0.16999984,7.76255,0.20691711059570309,False,0.37120943568877784,-1.9787905643112222,0.07334166252606572,0.011980012020184267,5.70886571979559,121.81282088107747,-22.21092155323589
AAPL240920C00220000,220.0,1.54,1.6,0.0,0.0,0.20618469604492184,False,0.14834928495312116,-1.451650715046879,0.03320272481887876,0.006369929424317551,3.035478734640233,55.319268914213026,-11.491645750884942
AAPL240920C00225000,225.0,1.05,1.1,0.100000024,10.000002,0.2074053869628906,False,0.05391866089485475,-1.0460813391051453,0.013505121217942059,0.0029783373701924346,1.4192747124152059,22.557364604357222,-5.261681708835836
AAPL240920C00230000,230.0,0.7,0.83,0.0,0.0,0.21375297973632812,False,0.01787376003106045,-0.8121262399689395,0.004957138040094799,0.0012353149203880125,0.5886677734774652,8.296658235771194,-2.146700038001446
AAPL240920C00235000,235.0,0.49,0.54,0.0,0.0,0.21302056518554688,False,0.0054224833472628076,-0.5345775166527372,0.0016498873402725333,0.00045819030971414813,0.21834259830979627,2.766005131770284,-0.7857501016261964
AAPL240920C00240000,240.0,0.35,0.39,0.06999999,21.874998,0.21704884521484374,False,0.0015111717068142655,-0.38848882829318576,0.0005004019443829633,0.0001531104288929192,0.07296210365876929,0.8400862916030187,-0.25973348825166764
AAPL240920C00245000,245.0,0.25,0.29,0.0,0.0,0.22217574707031246,False,0.0003883859258958511,-0.28961161407410413,0.00013898698102447426,4.6412257500772463e-05,0.022116951583860782,0.2336097891870231,-0.07802423766930651
AAPL240920C00250000,250.0,0.18,0.22,0.0,0.0,0.22754678710937498,False,9.242087381863828e-05,-0.21990757912618136,3.552417511672122e-05,1.2843492017884363e-05,0.006120342048057523,0.05976929254915313,-0.02142715830984947
