contractSymbol,strike,bid,ask,change,percentChange,impliedVolatility,inTheMoney,bsmValuation,diff,delta,gamma,vega,rho,theta
AAPL240719C00145000,145.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,48.05416594080526,48.05416594080526,0.9999992474077783,3.2554191861173134e-07,0.00015380695025968174,1258.332630555194,-17.765865132000844
AAPL240719C00150000,150.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,43.081921260852596,43.081921260852596,0.9999891715075798,4.176809775904203e-06,0.0019733937066730173,1301.7063281271016,-18.383930989133574
AAPL240719C00155000,155.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,38.10992522308857,38.10992522308857,0.9998930893872983,3.643887282368948e-05,0.017216068283349206,1344.9335648585622,-19.042034278920436
AAPL240719C00160000,160.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,33.13974580386531,33.13974580386531,0.9992493228368207,0.00022361744769139568,0.10565127158106037,1387.2261086896679,-19.916529827012543
AAPL240719C00165000,165.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,28.17915910121374,28.17915910121374,0.9961274090543755,0.0009949371269953817,0.4700723208116362,1425.2773991852853,-21.596851813171345
AAPL240719C00170000,170.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,23.2561485134801,23.2561485134801,0.9848753007837096,0.00329737449438097,1.557891889952512,1449.3609020593908,-25.34911166620669
AAPL240719C00175000,175.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,18.44490796296003,18.44490796296003,0.9540077936537329,0.008339547697118274,3.9401389636974717,1439.5606439283904,-32.683320798647614
AAPL240719C00180000,180.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,13.891500507945267,13.891500507945267,0.8881611955283639,0.016450370760022627,7.772213692264405,1368.8266135533531,-43.70503711262943
AAPL240719C00185000,185.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,9.808251451598693,9.808251451598693,0.7767975078830351,0.02581036066539833,12.194475218357669,1217.6265352611224,-55.44200094559503
AAPL240719C00190000,190.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,6.414572531983836,6.414572531983836,0.6248266177562773,0.032787189021307984,15.49077787727142,992.2829258217847,-62.60031343059849
AAPL240719C00195000,195.0,0.0,0.0,0.0,0.0,0.007822421875,False,3.8473340875496405,3.8473340875496405,0.4547997381787432,0.03426799101219775,16.190404024123684,729.435131855428,-61.08394682033038
AAPL240719C00200000,200.0,0.0,0.0,0.0,0.0,0.0312596875,False,2.10124638425507,2.10124638425507,0.2965536054020719,0.029901207742153824,14.127254614441938,479.18585659455096,-51.07924554753986
AAPL240719C00205000,205.0,0.0,0.0,0.0,0.0,0.0312596875,False,1.0405911034532167,1.0405911034532167,0.17239514906446807,0.022073736437469366,10.42905348952142,280.14337874786503,-36.66870374056127
AAPL240719C00210000,210.0,0.0,0.0,0.0,0.0,0.062509375,False,0.4664737771072467,0.4664737771072467,0.08927124307569478,0.01395447954200044,6.5929940757523795,145.69800544814555,-22.737725991020213
AAPL240719C00215000,215.0,0.0,0.0,0.0,0.0,0.062509375,False,0.18934098025685842,0.18934098025685842,0.04125140556932432,0.0076385701571353385,3.608952067444338,67.55442638647827,-12.274214009262561
AAPL240719C00220000,220.0,0.0,0.0,0.0,0.0,0.062509375,False,0.06971036801390929,0.06971036801390929,0.017068791510921996,0.0036574194182262126,1.728000280077115,28.027664814552523,-5.816046604175375
AAPL240719C00225000,225.0,0.0,0.0,0.0,0.0,0.12500875,False,0.023344946697003932,0.023344946697003932,0.006352138557946569,0.0015461104595547608,0.7304820699061373,10.45314456106629,-2.438936792179944
AAPL240719C00230000,230.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0071355323044366425,0.0071355323044366425,0.00213661917811202,0.0005819957213004737,0.2749722288888168,3.522297917576594,-0.9122542636531658
AAPL240719C00235000,235.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0019983231396603907,0.0019983231396603907,0.0006529089153767343,0.00019661965559915245,0.09289577734805671,1.0779347528800545,-0.3066115647134747
AAPL240719C00240000,240.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0005148354386322399,0.0005148354386322399,0.00018219425102929056,6.0049396159269e-05,0.02837119879239963,0.3011711907915583,-0.09324603622472917
AAPL240719C00245000,245.0,0.0,0.0,0.0,0.0,0.12500875,False,0.00012252462931141433,0.00012252462931141433,4.66628192058072e-05,1.6690496839163145e-05,0.007885664703636207,0.07721613225773488,-0.02582570152686267
AAPL240719C00250000,250.0,0.0,0.0,0.0,0.0,0.12500875,False,2.704648055433306e-05,2.704648055433306e-05,1.1022703543200232e-05,4.248085019906475e-06,0.0020070687183451055,0.018256563618600855,-0.0065534709800248265
AAPL240719C00255000,255.0,0.0,0.0,0.0,0.0,0.12500875,False,5.560003656709044e-06,5.560003656709044e-06,2.4128170085919734e-06,9.957835286760357e-07,0.00047047221542966634,0.003999418871557397,-0.0015322296555320316
AAPL240719C00260000,260.0,0.0,0.0,0.0,0.0,0.12500875,False,1.0685819237571712e-06,1.0685819237571712e-06,4.916100483727054e-07,2.1611599520117325e-07,0.00010210710272268641,0.000815440063454359,-0.00033179946150544874
AAPL240719C00265000,265.0,0.0,0.0,0.0,0.0,0.2500075,False,1.927243312816818e-07,1.927243312816818e-07,9.363053355201922e-08,4.364107885650904e-08,2.0618853859393724e-05,0.00015540039818353886,-6.687066079793729e-05
AAPL240719C00270000,270.0,0.0,0.0,0.0,0.0,0.2500075,False,3.273548083743911e-08,3.273548083743911e-08,1.6736096079345592e-08,8.237117531932388e-09,3.891744362507489e-06,2.7792171490219182e-05,-1.2599898392898424e-05
AAPL240719C00275000,275.0,0.0,0.0,0.0,0.0,0.2500075,False,5.254577656374676e-09,5.254577656374676e-09,2.818199200529688e-09,1.459392233261755e-09,6.895107996779119e-07,4.682186328943073e-06,-2.228943669468662e-06
AAPL240719C00280000,280.0,0.0,0.0,0.0,0.0,0.2500075,False,7.996650543997345e-10,7.996650543997345e-10,4.4865852404686984e-10,2.436712470663901e-10,1.1512597682375487e-07,7.457278216894445e-07,-3.716525185223689e-07
AAPL240719C00285000,285.0,0.0,0.0,0.0,0.0,0.2500075,False,1.1573315414479127e-10,1.1573315414479127e-10,6.775507762855516e-11,3.848342598717843e-11,1.818204676028716e-08,1.1266148333661903e-07,-5.862355101449463e-08
AAPL240719C00290000,290.0,0.0,0.0,0.0,0.0,0.2500075,False,1.5970107436119748e-11,1.5970107436119748e-11,9.73684383014961e-12,5.768656779313735e-12,2.7254846629422972e-09,1.6195907785398458e-08,-8.777886815587949e-09
AAPL240719C00295000,295.0,0.0,0.0,0.0,0.0,0.2500075,False,2.1156358535630555e-12,2.1156358535630555e-12,1.3354643122065608e-12,8.23384599530259e-13,3.8901986780873746e-10,2.2220774907796905e-09,-1.2516391878878325e-09
AAPL240719C00300000,300.0,0.0,0.0,0.0,0.0,0.2500075,False,2.6560354746208026e-13,2.6560354746208026e-13,1.7530516155499143e-13,1.1224379190083156e-13,5.303118993544919e-11,2.9177596639886604e-10,-1.7046621566449693e-10
AAPL240816C00005000,5.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,187.2949062301806,187.2949062301806,1.0,0.0,0.0,43.39082441329956,-0.9903404385949819
AAPL240816C00050000,50.0,140.9,143.7,0.0,0.0,1.7568371533203124,True,142.69906230180587,-1.0009376981941216,1.0,9.542311487547041e-113,4.508401973504397e-110,433.9082441329956,-9.903404385949818
AAPL240816C00080000,80.0,111.25,114.9,0.0,0.0,1.0522508325195314,True,112.9684996828894,-1.9315003171106042,1.0,1.902095252471405e-49,8.98672192919562e-47,694.253190612793,-15.84544701751971
AAPL240816C00085000,85.0,98.25,99.65,0.0,0.0,1.0000000000000003e-05,True,108.01340591306999,8.363405913069982,1.0,3.2690576088328786e-43,1.544513171090199e-40,737.6440150260926,-16.83578745611469
AAPL240816C00090000,90.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,103.05831214325057,103.05831214325057,1.0,9.756170715755936e-38,4.6094428342819315e-35,781.034839439392,-17.82612789470967
AAPL240816C00095000,95.0,96.45,100.1,0.0,0.0,0.90429783203125,True,98.10321837343116,-1.9967816265688327,1.0,6.416819042128323e-33,3.0317182237140122e-30,824.4256638526917,-18.816468333304655
AAPL240816C00100000,100.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,93.14812460361175,93.14812460361175,1.0,1.132382933057189e-28,5.350105639309922e-26,867.8164882659912,-19.806808771899636
AAPL240816C00105000,105.0,86.55,90.2,0.0,0.0,0.8068866967773438,True,88.19303083379233,-2.006969166207668,1.0,6.317064697145161e-25,2.984587852170949e-22,911.2073126792909,-20.797149210494617
AAPL240816C00110000,110.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,83.23793706397292,83.23793706397292,1.0,1.2786522152274239e-21,6.041175849352789e-19,954.5981370925904,-21.7874896490896
AAPL240816C00115000,115.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,78.28284329415351,78.28284329415351,1.0,1.0554196369154829e-18,4.986481504145721e-16,997.9889615058898,-22.777830087684585
AAPL240816C00120000,120.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,73.32774952433408,73.32774952433408,0.9999999999999994,3.924740202794929e-16,1.8542998202127677e-13,1041.3797859191886,-23.768170526280123
AAPL240816C00125000,125.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,68.37265575451485,68.37265575451485,0.9999999999998891,7.162684046775257e-14,3.384112846684186e-11,1084.7706103323007,-24.758510964976402
AAPL240816C00130000,130.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,63.417561984714894,63.417561984714894,0.9999999999882957,6.907602909282534e-12,3.263596103421641e-09,1128.1614347259128,-25.74885141325305
AAPL240816C00135000,135.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,58.4624682161581,58.4624682161581,0.9999999993011529,3.753657622703279e-10,1.7734694005891787e-07,1171.552257971353,-26.739192371253257
AAPL240816C00140000,140.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,53.507374495534464,53.507374495534464,0.9999999749979588,1.2156387528312549e-08,5.74345970521415e-06,1214.943041039497,-27.729549325836306
AAPL240816C00145000,145.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,48.55228193360705,48.55228193360705,0.9999994365049211,2.464510559458538e-07,0.00011643933741300983,1258.3329483240464,-28.72021606010171
AAPL240816C00150000,150.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,43.59720768909057,43.59720768909057,0.9999916355760613,3.2661987544491092e-06,0.0015431624643183054,1301.710468916824,-29.71472816413541
AAPL240816C00155000,155.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,38.64232998071256,38.64232998071256,0.9999149125850899,2.940190449536736e-05,0.013891351631592663,1344.9702383878778,-30.7408109208963
AAPL240816C00160000,160.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,33.68893126042627,33.68893126042627,0.9993852262900093,0.0001859930045824647,0.08787506360611899,1387.4544942292798,-31.94253027970529
AAPL240816C00165000,165.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,28.7435698194046,28.7435698194046,0.9967407860367553,0.0008522388760809005,0.4026524847605861,1426.3081869709083,-33.81670213353957
AAPL240816C00170000,170.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,23.830583017685143,23.830583017685143,0.986936650686605,0.002906212484773469,1.3730817861976896,1452.8250551486992,-37.465933517519154
AAPL240816C00175000,175.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,19.01654841479194,19.01654841479194,0.9592926147354641,0.007556761105693361,3.5703002073103587,1448.4419965954914,-44.25807374429208
AAPL240816C00180000,180.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,14.436907673341068,14.436907673341068,0.8987251883731131,0.015313129609450759,7.234907793763851,1386.5799627807999,-54.341197806584894
AAPL240816C00185000,185.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,10.29587476752539,10.29587476752539,0.7935885754280778,0.02466362788462299,11.652684862983437,1245.845026245955,-64.98667064582354
AAPL240816C00190000,190.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,6.814572750226759,6.814572750226759,0.6464286138782612,0.0321394417585162,15.184740389214815,1028.5867648494152,-71.10728736910512
AAPL240816C00195000,195.0,0.0,0.0,0.0,0.0,0.007822421875,False,4.143672697927514,4.143672697927514,0.4776590630721317,0.0344355044691596,16.26954816031552,767.8522849762018,-68.55915111882531
AAPL240816C00200000,200.0,0.0,0.0,0.0,0.0,0.015634843750000002,False,2.2976095911330106,2.2976095911330106,0.31674348216553394,0.030783440905579076,14.544078330610512,513.1169986211806,-57.332732674975354
AAPL240816C00205000,205.0,0.0,0.0,0.0,0.0,0.0312596875,False,1.156454245886117,1.156454245886117,0.18747792387519535,0.023267802233689364,10.9932070071673,305.4916888458333,-41.45566735359675
AAPL240816C00210000,210.0,0.0,0.0,0.0,0.0,0.0312596875,False,0.5273135756553629,0.5273135756553629,0.09891784971101669,0.015052103467233692,7.111582247721529,161.9103273325999,-26.00282495085572
AAPL240816C00215000,215.0,0.0,0.0,0.0,0.0,0.062509375,False,0.21782821307061617,0.21782821307061617,0.046592473342186524,0.008426830390783091,3.9813769246343766,76.53081306711725,-14.235398837373175
AAPL240816C00220000,220.0,0.0,0.0,0.0,0.0,0.062509375,False,0.08164727398715899,0.08164727398715899,0.019654917193956387,0.004124496985916773,1.94867777846981,32.37402627786461,-6.85145812184973
AAPL240816C00225000,225.0,0.0,0.0,0.0,0.0,0.062509375,False,0.027841440266105355,0.027841440266105355,0.007457442975604917,0.0017814198795651024,0.8416573815634082,12.310781368205001,-2.921067070651564
AAPL240816C00230000,230.0,0.0,0.0,0.0,0.0,0.062509375,False,0.008665798022922833,0.008665798022922833,0.0025571899384353946,0.0006848099444776041,0.3235482837871516,4.2291370825850425,-1.1114225771665596
AAPL240816C00235000,235.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0024712820303557093,0.0024712820303557093,0.0007965037919927076,0.00023615951427774474,0.1115769508908913,1.3192712721847177,-0.3801023871578436
AAPL240816C00240000,240.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0006482799083198723,0.0006482799083198723,0.00022650728456629601,7.359146229559993e-05,0.03476934223741683,0.37564749151755633,-0.11763725105537705
AAPL240816C00245000,245.0,0.0,0.0,0.0,0.0,0.12500875,False,0.0001570716435822985,0.0001570716435822985,5.910579020205263e-05,2.0861623362936196e-05,0.009856373276297677,0.09812897957114472,-0.03315688629917928
AAPL240816C00250000,250.0,0.0,0.0,0.0,0.0,0.12500875,False,3.529339071261118e-05,3.529339071261118e-05,1.4221628640406566e-05,5.4132631658556375e-06,0.0025575738511461905,0.023633012992337776,-0.008561925066716847
AAPL240816C00260000,260.0,0.0,0.0,0.0,0.0,0.12500875,False,1.4439490096140634e-06,1.4439490096140634e-06,6.575660066265566e-07,2.8591387834943575e-07,0.00013508411406241446,0.0010943660754508292,-0.0004487058738233891
AAPL240816C00270000,270.0,0.0,0.0,0.0,0.0,0.12500875,False,4.576634291842399e-08,4.576634291842399e-08,2.3182291336191753e-08,1.1297735285894476e-08,5.337777133509846e-06,3.8626552937178736e-05,-1.762500338502442e-05
AAPL240816C00280000,280.0,0.0,0.0,0.0,0.0,0.12500875,False,1.1556376699095905e-09,1.1556376699095905e-09,6.428812363598844e-10,3.460336691685087e-10,1.6348857182184724e-07,1.0721690544063908e-06,-5.372976241778944e-07
AAPL240816C00290000,290.0,0.0,0.0,0.0,0.0,0.2500075,False,2.3842578505389797e-11,2.3842578505389797e-11,1.441742249592374e-11,8.471432390734203e-12,4.0024497794520224e-09,2.4062899906774005e-08,-1.3103986167184284e-08
AAPL240816C00300000,300.0,0.0,0.0,0.0,0.0,0.2500075,False,4.0163570758959925e-13,4.0163570758959925e-13,2.6796523292743195e-13,1.7026235119970077e-13,8.044289071510416e-11,4.4751799323504037e-10,-2.6254521065257044e-10
AAPL240816C00310000,310.0,0.0,0.0,0.0,0.0,0.2500075,False,9.539966302831253e-15,9.539966302831253e-15,4.21821728648755e-15,2.8757380853574538e-15,1.3586837189528904e-12,7.048387491170928e-12,-4.42275447205398e-12
AAPL240816C00320000,320.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0,0.0,5.733015199774112e-17,4.166247635139814e-17,1.9684034717253584e-14,9.583830963982562e-14,-6.393175913979305e-14
AAPL240816C00330000,330.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0,0.0,6.842821817664261e-19,5.271473971630533e-19,2.490583511971003e-16,1.144352518042711e-15,-8.073581929357499e-16
AAPL240816C00340000,340.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0,0.0,7.281952055852331e-21,5.918563011050791e-21,2.7963100129516674e-18,1.218202269998906e-17,-9.049432185592472e-18
AAPL240816C00350000,350.0,0.0,0.14,0.0,0.0,0.5361374511718751,False,0.0,-0.14,7.002526905196701e-23,5.98010780713216e-23,2.825387734892968e-20,1.1718059847442824e-19,-9.130053069801743e-20
AAPL240816C00360000,360.0,0.0,0.04,0.0,0.0,0.48828636718750007,False,0.0,-0.04,6.158169391535714e-25,5.5059548659897765e-25,2.601367374796889e-22,1.0307830204770383e-21,-8.395165092826968e-22
AAPL240816C00370000,370.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0,0.0,5.0058004988406145e-27,4.671002595082044e-27,2.2068821946751854e-24,8.380918078324299e-24,-7.113774851789038e-24
AAPL240920C00005000,5.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,187.31629335025184,187.31629335025184,1.0,0.0,0.0,43.39082441329956,-1.4588372845251263
AAPL240920C00010000,10.0,180.5,184.15,0.0,0.0,0.500005,True,182.38258670050365,-1.7674132994963543,1.0,0.0,0.0,86.78164882659912,-2.9176745690502526
AAPL240920C00015000,15.0,157.55,158.95,0.0,0.0,1.0000000000000003e-05,True,177.4488800507555,18.498880050755503,1.0,0.0,0.0,130.1724732398987,-4.376511853575379
AAPL240920C00020000,20.0,144.0,146.25,0.0,0.0,1.0000000000000003e-05,True,172.5151734010073,26.265173401007303,1.0,1.57590648275e-313,7.445596285833e-311,173.56329765319825,-5.835349138100505
AAPL240920C00025000,25.0,145.05,147.25,0.0,0.0,1.0000000000000003e-05,True,167.58146675125914,20.331466751259143,1.0,1.5847814656436894e-255,7.487527415768587e-253,216.9541220664978,-7.294186422625633
AAPL240920C00030000,30.0,160.7,164.35,0.0,0.0,1.4609401953124999,True,162.64776010151098,-1.7022398984890117,1.0,1.435537641011223e-212,6.782403553081394e-210,260.3449464797974,-8.753023707150758
AAPL240920C00035000,35.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,157.71405345176282,157.71405345176282,1.0,2.3195711894691756e-179,1.0959146892169842e-176,303.7357708930969,-10.211860991675884
AAPL240920C00040000,40.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,152.78034680201463,152.78034680201463,1.0,6.722402751962138e-153,3.176095631880104e-150,347.1265953063965,-11.67069827620101
AAPL240920C00045000,45.0,146.0,149.6,0.0,0.0,1.2939488427734374,True,147.84664015226645,-1.7533598477335488,1.0,2.4727096229524453e-131,1.1682671393163493e-128,390.517419719696,-13.129535560726138
AAPL240920C00050000,50.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,142.91293350251829,142.91293350251829,1.0,1.8794162109540958e-113,8.879571543602715e-111,433.9082441329956,-14.588372845251266
AAPL240920C00055000,55.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,137.97922685277013,137.97922685277013,1.0,2.0042279802043717e-98,9.469262655173388e-96,477.2990685462952,-16.047210129776392
AAPL240920C00060000,60.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,133.04552020302197,133.04552020302197,1.0,1.1742507353467166e-85,5.5479160783369135e-83,520.6898929595948,-17.506047414301516
AAPL240920C00065000,65.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,128.11181355327378,128.11181355327378,1.0,1.0302031136427445e-74,4.867342421926391e-72,564.0807173728944,-18.964884698826644
AAPL240920C00070000,70.0,121.4,125.05,0.0,0.0,1.0219775463867187,True,123.17810690352562,-1.8718930964743805,1.0,2.8803898047447082e-65,1.3608814905193556e-62,607.4715417861938,-20.42372198335177
AAPL240920C00075000,75.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,118.24440025377744,118.24440025377744,1.0,4.58912536984849e-57,2.1681981248552314e-54,650.8623661994934,-21.882559267876896
AAPL240920C00080000,80.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,113.31069360402927,113.31069360402927,1.0,6.569052547782079e-50,3.103643127676596e-47,694.253190612793,-23.34139655240202
AAPL240920C00085000,85.0,86.55,90.3,0.0,0.0,1.0000000000000003e-05,True,108.3769869542811,18.076986954281097,1.0,1.2138171118165935e-43,5.734853100874904e-41,737.6440150260926,-24.80023383692715
AAPL240920C00090000,90.0,101.75,105.4,0.0,0.0,0.8413101806640625,True,103.44328030453292,-1.9567196954670862,1.0,3.8785692079625877e-38,1.832485671251854e-35,781.034839439392,-26.259071121452276
AAPL240920C00095000,95.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,98.50957365478476,98.50957365478476,1.0,2.721255327702263e-33,1.2856961236104018e-30,824.4256638526917,-27.7179084059774
AAPL240920C00100000,100.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,93.57586700503659,93.57586700503659,1.0,5.105763273664935e-29,2.4122911151325784e-26,867.8164882659912,-29.176745690502532
AAPL240920C00105000,105.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,88.64216035528841,88.64216035528841,1.0,3.0192674414807512e-25,1.4264962225843798e-22,911.2073126792909,-30.635582975027656
AAPL240920C00110000,110.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,83.70845370554025,83.70845370554025,1.0,6.460699402416197e-22,3.052450129518817e-19,954.5981370925904,-32.094420259552784
AAPL240920C00115000,115.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,78.77474705579208,78.77474705579208,1.0,5.623669931506959e-19,2.6569835464531434e-16,997.9889615058898,-33.55325754407791
AAPL240920C00120000,120.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,73.8410404060439,73.8410404060439,0.9999999999999997,2.2003472175969948e-16,1.0395856131038185e-13,1041.3797859191889,-35.01209482860334
AAPL240920C00125000,125.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,68.90733375629583,68.90733375629583,0.9999999999999353,4.2163828662439614e-14,1.9920905809909708e-11,1084.7706103323787,-36.47093211318694
AAPL240920C00130000,130.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,63.973627106559405,63.973627106559405,0.9999999999928534,4.261324333843111e-12,2.013323822169548e-09,1128.161434733601,-37.929769403558865
AAPL240920C00135000,135.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,59.039920457608844,59.039920457608844,0.9999999995540321,2.4224601505754545e-10,1.1445260551222704e-07,1171.552258397929,-39.388607015599554
AAPL240920C00140000,140.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,54.106213840262086,54.106213840262086,0.9999999833548837,8.193678995526727e-09,3.871221202735037e-06,1214.9430551368282,-40.84745515382192
AAPL240920C00145000,145.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,49.17250801860365,49.17250801860365,0.9999996092924052,1.732268422679356e-07,8.184350705422786e-05,1258.33323980434,-42.306515510988355
AAPL240920C00150000,150.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,44.238815280239464,44.238815280239464,0.999993969756089,2.3906709200305616e-06,0.0011295067770456936,1301.7144065710045,-43.7683143801023
AAPL240920C00155000,155.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,39.3052683676888,39.3052683676888,0.9999363198431666,2.238042980146409e-05,0.010573955169716934,1345.0063519539008,-45.25345236724353
AAPL240920C00160000,160.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,34.37286012677171,34.37286012677171,0.9995231286744597,0.00014705001220808426,0.0694758881124299,1387.6871356409965,-46.87317952581826
AAPL240920C00165000,165.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,29.44686583247318,29.44686583247318,0.9973839665135531,0.0006990339538644225,0.33026862110524957,1427.393247196499,-49.02618146309787
AAPL240920C00170000,170.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,24.547624806799092,24.547624806799092,0.9891682288600279,0.0024703359933105815,1.1671456839356782,1456.5898270646906,-52.632890237878854
AAPL240920C00175000,175.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,19.732980620775038,19.732980620775038,0.9651940800374327,0.0066497755643708375,3.1417818750619575,1458.3981559446574,-58.887675610593654
AAPL240920C00180000,180.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,15.125473077647257,15.125473077647257,0.9108831938703714,0.013936511994759246,6.584505050263435,1407.0915648170019,-67.96174845877556
AAPL240920C00185000,185.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,10.918292799842959,10.918292799842959,0.8134894554795478,0.02319345065872427,10.958078538793231,1279.4199203231692,-77.38822895462863
AAPL240920C00190000,190.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,7.332550741000915,7.332550741000915,0.6727749783485798,0.03120224263154228,14.741947214926814,1073.0363847635913,-82.31857634317143
AAPL240920C00195000,195.0,0.0,0.0,0.0,0.0,0.007822421875,False,4.534043550900279,4.534043550900279,0.5063280796846376,0.034485260109945404,16.293055926688943,816.221051290384,-78.54969902553205
AAPL240920C00200000,200.0,0.0,0.0,0.0,0.0,0.015634843750000002,False,2.5612687745877523,2.5612687745877523,0.34276369170608845,0.031774776389667136,15.01244900355492,557.0173239577282,-65.81806939249574
AAPL240920C00205000,205.0,0.0,0.0,0.0,0.0,0.0312596875,False,1.3152332160054385,1.3152332160054385,0.20743999060102425,0.02473628935500285,11.687014817196921,339.1713000659827,-48.062760424169575
AAPL240920C00210000,210.0,0.0,0.0,0.0,0.0,0.0312596875,False,0.612477217361846,0.612477217361846,0.11202108735675492,0.016469538671558082,7.781269847086765,184.01808470792787,-30.594934375262167
AAPL240920C00215000,215.0,0.0,0.0,0.0,0.0,0.0312596875,False,0.2585787471326313,0.2585787471326313,0.05403391210002209,0.009483295401806214,4.480518977044925,89.08612139058656,-17.04952909774148
AAPL240920C00220000,220.0,0.0,0.0,0.0,0.0,0.062509375,False,0.09910069582844105,0.09910069582844105,0.023348600812551558,0.004770853388582743,2.2540581347041826,38.606126937610455,-8.36844290517899
AAPL240920C00225000,225.0,0.0,0.0,0.0,0.0,0.062509375,False,0.03456165743045969,0.03456165743045969,0.00907492850145333,0.002116670780107871,1.0000514796389761,15.03988084753396,-3.6425895259811543
AAPL240920C00230000,230.0,0.0,0.0,0.0,0.0,0.062509375,False,0.011003347457450241,0.011003347457450241,0.003187454973768024,0.0008353388714441071,0.3946678350919827,5.292560651999474,-1.415924363122215
AAPL240920C00235000,235.0,0.0,0.0,0.0,0.0,0.062509375,False,0.0032095802459761458,0.0032095802459761458,0.0010167636325750923,0.00029556866600929336,0.13964565701731302,1.6909112285317465,-0.4948867959208117
AAPL240920C00240000,240.0,0.0,0.0,0.0,0.0,0.062509375,False,0.0008611086695917564,0.0008611086695917564,0.000296047412776085,9.445081667821395e-05,0.04462464350140641,0.4929821985012314,-0.156551919290558
AAPL240920C00245000,245.0,0.0,0.0,0.0,0.0,0.12500875,False,0.00021335152487889954,0.00021335152487889954,7.907401138397134e-05,2.7442675135852493e-05,0.012965685610051462,0.13182155641316756,-0.04510238306705265
